UNIT_ID,UNIT_NAME,ITEM_ID,ITEM_NAME,CATEGORY_NAME,BRAND_NAME,BALANCE
9,HINA PACKAGES MULTAN,9000135197,FAN;BLADE;24'',ELECTRICAL,,6
19,VISION LAHORE,9000081309,"TOWER BOLT;S.S;4""",BUILDING MATERIAL (E&M),,1
72,FLOUR MILLS,9000055217,"DISK;GRINDING;4""",MECHANICAL,LION-UK,128
28,VISION HATTAR ( INDUS ),9000134880,VALVE;GATE;PPRC;63 MM,BUILDING MATERIAL (E&M),TURKPLAST,2
8,WATER VILLAGE,9000138131,SHOVEL;BELCHA;ROUND;#9,TOOLS,,2
60,GIBS FOOD PRODUCTS,9000143383,BAR;TEFLON;ROUND;50MM,MECHANICAL,,6.5
72,FLOUR MILLS,9000070089,KIT;MOUNTING;IPO 500 RACK,COMPUTER/ I.T ACCESSORIES,,10
1,GIBS,9000070145,OIL;GEAR;S2G 150,OIL & LUBRICANTS,OMALA,137
19,VISION LAHORE,9000050438,THIMBLE;SHROUD;70MM;RED,ELECTRICAL,GENERAL ITEMS,2
1,GIBS,9000152222,SERVO DRIVE;MR-JE-70A,ELECTRICAL,MITSUBISHI,2
6,KIMS,9000067310,HOLE SAW;W-TIP;26MM,TOOLS,GENERAL ITEMS,3
1,GIBS,9000150851,HEATER;CARTRIDGE;16X915MM;800W,ELECTRICAL,,2
6,KIMS,9000140725,SENSOR;THERMOCOUPLE;K-TYPE;8MM,ELECTRICAL,,1
1,GIBS,9000094026,BELT;TIMING;HTD 8M 1072 X 20MM,BELT,,3
1,GIBS,9000149389,BELT;CNVR;PU;1190X100X1MM,BELT,,40
4,SMF INDUSTRIES LTD # 02,9000152065,BEARING;6005-2RS,BEARING,G&B,45
6,KIMS,9000056899,SOCKET;UPVC;8'';B-CLASS,BUILDING MATERIAL (E&M),MASTER,16
24,EXPERT ADVERTISING LAHORE,9000151727,"FILTER;WATER;SLIM;PPF;20"";5 MICRON",MECHANICAL,,6
1,GIBS,9000152447,MODULE;THERMOCOUPLE;INPUT;1769-IT6,ELECTRICAL,ALLEN BRADLEY,2
19,VISION LAHORE,9000024631,WATER FLOW SWITCH,MECHANICAL,GENERAL ITEMS,1
28,VISION HATTAR ( INDUS ),9000076869,"AIR CONN;STRAIGHT;S.S;MALE;12MMX1/2""",MECHANICAL,CHINA,4
6,KIMS,9000135310,GAS;REFRIGERANT;R-22,MECHANICAL,SINOAMERICAN,2
1,GIBS,9000119452,INTELLIGENT SENSOR METER;DP6-IRR4B,ELECTRICAL,MYPIN,1
6,KIMS,9000048399,BEARING;6312-2Z,BEARING,SKF,4
72,FLOUR MILLS,9000054708,CYLINDER;OXYGEN;LARGE;W/GAS,MECHANICAL,GENERAL ITEMS,1
72,FLOUR MILLS,9000055526,STAPLE PIN;#10,STATIONARY,DOLLAR,15
60,GIBS FOOD PRODUCTS,9000076768,AIR CONN;STRAIGHT;S.S;MALE;12MMX3/8''',MECHANICAL,FESTO,10
60,GIBS FOOD PRODUCTS,9000049430,OIL SEAL;28X40X7,BEARING,SKF,10
60,GIBS FOOD PRODUCTS,9000049442,OIL SEAL;30X42X7,BEARING,SKF,7
60,GIBS FOOD PRODUCTS,9000069319,FILTER;FUEL;FF P551329,MECHANICAL,DONALDSON,5
60,GIBS FOOD PRODUCTS,9000052460,"FLANGE;M.S;1-1/4""",MECHANICAL,GENERAL ITEMS,15
60,GIBS FOOD PRODUCTS,9000152079,SEPERATOR;OIL;P#1649-8001-41,MECHANICAL,ATLAS COPCO,2
60,GIBS FOOD PRODUCTS,9000067758,CONNECTOR;STRIP;PVC;15 AMP,ELECTRICAL,,6
60,GIBS FOOD PRODUCTS,9000067823,BATTERY;9 V,ELECTRICAL,POWER PLUS,9
9,HINA PACKAGES MULTAN,9000131355,VALVE;SOLENOID;SG23JD-08,ELECTRICAL,CHINA,6
60,GIBS FOOD PRODUCTS,9000063685,BELT;PLAIN;A 42,BELT,DONGAL,2
60,GIBS FOOD PRODUCTS,9000052966,UNDER HEAD;M.S;5MMX20MM,MECHANICAL,GENERAL ITEMS,48
60,GIBS FOOD PRODUCTS,9000046801,BEARING;30205 J2/Q,BEARING,SKF,4
60,GIBS FOOD PRODUCTS,9000052127,"FLANGE;S.S;6""",MECHANICAL,GENERAL ITEMS,1
72,FLOUR MILLS,9000151968,UNIFORM COMPLETE;BIEG COLOUR;X-LARGE,SAFETY EQUIPMENT,,2
9,HINA PACKAGES MULTAN,9000063754,BELT;PLAIN;B 122,BELT,DONGAL,5
72,FLOUR MILLS,9000023539,CHAIN;10B-II,MECHANICAL,GENERAL ITEMS,4
4,SMF INDUSTRIES LTD # 02,9000050459,PLC;FBS 20MCR2-AC,ELECTRICAL,FATEK,1
5,N.H FOODS MULTAN,9000147715,MAGNETIC CONTACTOR;GMC-18,ELECTRICAL,LS,3
19,VISION LAHORE,9000146506,SUPORT;006042824A,IBERICA PARTS,LOCAL,2
19,VISION LAHORE,9000153436,SOAP;HAND WASH;LIQUID,SAFETY EQUIPMENT,CLEAN&CARE,30
4,SMF INDUSTRIES LTD # 02,9000055567,INK;PAD STAMP,STATIONARY,CRYSTAL,5
24,EXPERT ADVERTISING LAHORE,9000151825,FILTER;L2679607,KBA PARTS,GERMAN,6
60,GIBS FOOD PRODUCTS,9000153154,"BEND;S.S;6"";SEEMLESS;SCH-10G#304",MECHANICAL,,2
6,KIMS,9000050749,MAGNETIC CONTACTOR;LC1D12M7,ELECTRICAL,SCHNEIDER,2
40,SMF INDUSTRIES LTD,9000083374,CUTTER;TAPING MACHINE,MECHANICAL,,4
6,KIMS,9000021927,EL CONTROL UNIT WEYMOUTH,ELECTRICAL,GENERAL ITEMS,1
60,GIBS FOOD PRODUCTS,9000066160,MOSE;SET;8MM;3 PCS,TOOLS,PRESTO,1
6,KIMS,9000113072,MOTOR;W/GEAR;3-HP;HALLOW;35MM,ELECTRICAL,LOT,2
72,FLOUR MILLS,9000069634,PIN;THUMB,STATIONARY,,5
40,SMF INDUSTRIES LTD,9000142985,GEAR BOX;FCNDK-63;RATIO-1:30,MECHANICAL,FIXED STAR,1
6,KIMS,9000137761,BOARD;CONTROLL;ZTD14040183Y,ELECTRICAL,,1
60,GIBS FOOD PRODUCTS,9000084819,CHAIN LINK;M.S;08B-I,MECHANICAL,,24
3,USMAN TRADE LINKERS,9000154435,"GUAGE;PRESSURE;2-1/2""",MECHANICAL,SINOAMERICAN,8
60,GIBS FOOD PRODUCTS,9000086789,LIGHTER;GUN;SPARK-L,TOOLS,JAPAN,10
9,HINA PACKAGES MULTAN,9000153993,FLANGE;M.S;DIA140MM;PCD105MM;THIKNESS20MM;LINE SIZE 40MM,MECHANICAL,,6
28,VISION HATTAR ( INDUS ),9000076190,"ELBOW;PVC;3""",ELECTRICAL,POPULAR,3
1,GIBS,9000154317,AIR;FILTER;87139-YZZ79,AUTO PARTS,TOYOTA,8
9,HINA PACKAGES MULTAN,9000054869,BOLT;FISHER;M.S;14MM,MECHANICAL,CHINA,10
4,SMF INDUSTRIES LTD # 02,9000050548,C.T;100/5A,ELECTRICAL,GENERAL ITEMS,2
72,FLOUR MILLS,9000029423,TOOL BAG,TOOLS,,3
4,SMF INDUSTRIES LTD # 02,9000049498,OIL SEAL;35X50X8,BEARING,SKF,2
6,KIMS,9000152331,COMPRESSOR;1/4,ELECTRICAL,,3
60,GIBS FOOD PRODUCTS,9000105557,SHAFT;ALUMINIUM;25MM,MECHANICAL,,5
24,EXPERT ADVERTISING LAHORE,9000097032,PIPE;SILICON;15MMX22MM,MECHANICAL,,2
72,FLOUR MILLS,9000051627,"FAN;EXHAUST;PLASTIC;12""",ELECTRICAL,PAK FAN,2
9,HINA PACKAGES MULTAN,9000155642,FILTER;WD-962,MECHANICAL,UK,4
24,EXPERT ADVERTISING LAHORE,9000155789,SHAFT;82.583.328,HEIDELBERG SM-102 FP OP# 13,LOT,1
60,GIBS FOOD PRODUCTS,9000155092,AIR UNION;TEE;PVC;14MM,MECHANICAL,TECOLINE,3
1,GIBS,9000091346,BURNER;GAS;12-HOLE,MECHANICAL,,1
6,KIMS,9000143583,WHEEL;RUBBER;DK-1000,PRINTER,,1
9,HINA PACKAGES MULTAN,9000107038,CABLE;3/29 S CORE,ELECTRICAL,FAST CABLE,2
6,KIMS,9000154165,HOLE;SAW;W-TIP;25MM,TOOLS,MST,5
1,GIBS,9000049497,OIL SEAL;35X62X7,BEARING,SKF,4
6,KIMS,9000051364,"TEE;G.I;1/2""X1""",MECHANICAL,GENERAL ITEMS,12
6,KIMS,9000145879,KIT;TERMINATION;H.T;OUTER,ELECTRICAL,RAYCHEM,12
9,HINA PACKAGES MULTAN,9000052736,"TEE;M.S;1""",MECHANICAL,GENERAL ITEMS,8
72,FLOUR MILLS,9000154658,SOCKET PNEUMATIC PVC Ø6X4MM,MECHANICAL,FESTO,4
6,KIMS,9000082926,INSULATOR;CERAMIC;30MMX30MM,ELECTRICAL,,48
6,KIMS,9000067767,CHEMICAL;PU SEALENT,CHEMICALS (E&M),,11
19,VISION LAHORE,9000156398,SHOES;SAFETY( SAFETY EQUIPMENT,SAFETY EQUIPMENT,ROBUSTA,57
4,SMF INDUSTRIES LTD # 02,9000156687,BELT;CUT;B 44,BELT,,6
72,FLOUR MILLS,9000156790,LIMIT SWITCH;FD-531;3AMP;400V;IP67,ELECTRICAL,PIZZATO,3
19,VISION LAHORE,9000156514,SUCKER;RUBBER;CUP SUCTION,BOBST PARTS,OEM,4
61,WATER PARK ( MANSOOR SNACKS),9000055972,ANSIAD;TAB,MEDICINE,GENERAL ITEMS,24
9,HINA PACKAGES MULTAN,9000156793,HMI;PWS6A00T-P,ELECTRICAL,HI TECH,1
6,KIMS,9000111805,CIRCUIT BREAKER;MCCB;400 AMP 3P,ELECTRICAL,LEGRAND,2
72,FLOUR MILLS,9000157783,TONER CARTRIGE;93A;LASERJET,COMPUTER/ I.T ACCESSORIES,HP,1
72,FLOUR MILLS,9000057932,MOTOR;0.75-KW,ELECTRICAL,SEW,1
72,FLOUR MILLS,9000156837,"WHEEL TROLLEY W/O LOCK;4""",MECHANICAL,,4
40,SMF INDUSTRIES LTD,9000126010,SPACER;TILE;PVC;1MM,BUILDING MATERIAL (E&M),,6
9,HINA PACKAGES MULTAN,9000156785,OIL SEAL;100X90X5.5MM,MECHANICAL,,8
61,WATER PARK ( MANSOOR SNACKS),9000117668,NORVASIC;TAB,MEDICINE,,12
72,FLOUR MILLS,9000056264,ODF;WITH COUPLER,COMPUTER/ I.T ACCESSORIES,GENERAL ITEMS,1
72,FLOUR MILLS,9000051066,DUCT;PANEL;PVC; 16X25,ELECTRICAL,GENERAL ITEMS,200
72,FLOUR MILLS,9000158453,PAINT PUTTY FILLER,BUILDING MATERIAL (E&M),JOTUN,40
8,WATER VILLAGE,9000142656,SHOES;SAFETY;#41,SAFETY EQUIPMENT,BULWARK,6
72,FLOUR MILLS,9000022823,MACHINE POWER CUTTER,MECHANICAL,GENERAL ITEMS,1
6,KIMS,9000112123,OIL SEPARATOR COMPRESSOR,MECHANICAL,,1
60,GIBS FOOD PRODUCTS,9000075750,BOLT;L KEY;M.S;12MMX80MM,MECHANICAL,,4
40,SMF INDUSTRIES LTD,9000156702,"PIPE;M.S;SQUARE;1""X1"";G-16",MECHANICAL,,10
4,SMF INDUSTRIES LTD # 02,9000113829,SCOOP;S.S;BAMBOO;1 KG,GENERAL,,4
6,KIMS,9000158016,LIGHT;CEILING;2'X2';48W,ELECTRICAL,SE,24
73,PREMIER TECH PACKAGES,9000055586,BLADE;PAPER CUTTER;LARGE,STATIONARY,DARCO,63
73,PREMIER TECH PACKAGES,9000159032,MASH FILTER POF,MECHANICAL,GENERAL,108
73,PREMIER TECH PACKAGES,9000024592,WATER PUMP SEAL,MECHANICAL,GENERAL ITEMS,1
72,FLOUR MILLS,9000088570,FUSE;CERAMIC;16-AMP,ELECTRICAL,,9
72,FLOUR MILLS,9000159142,TERMINAL BLOCK 4MM²-25AMP (COD.WAGO-281),ELECTRICAL,WAGO,10
72,FLOUR MILLS,9000159269,SOCKET INTER LOCKED 16AMP,ELECTRICAL,SCHNEIDER,1
1,GIBS,9000048327,BEARING;6302-2RSH/C3,BEARING,SKF,1
61,WATER PARK ( MANSOOR SNACKS),9000118949,RIGIX;TABLET,MEDICINE,,182
9,HINA PACKAGES MULTAN,9000068194,SLEEVE;SHRINK;6MM,ELECTRICAL,,20
9,HINA PACKAGES MULTAN,9000113808,SLEEVE;SHRINK;80MM,ELECTRICAL,,20
8,WATER VILLAGE,9000055567,INK;PAD STAMP,STATIONARY,CRYSTAL,2
4,SMF INDUSTRIES LTD # 02,9000091616,GOTI;SET;52 PCS,TOOLS,,1
4,SMF INDUSTRIES LTD # 02,9000062814,SWITCH;NETWORKING;24 PORT,COMPUTER/ I.T ACCESSORIES,CISCO,1
9,HINA PACKAGES MULTAN,9000048407,BEARING;6313-2Z/C3,BEARING,SKF,1
19,VISION LAHORE,9000062168,BALL POINT,STATIONARY,PIANO,85
60,GIBS FOOD PRODUCTS,9000045706,BEARING;6212-2Z/C3,BEARING,SKF,1
72,FLOUR MILLS,9000159666,LOBE KNOB THREADED STUD 8MMX20MM,MECHANICAL,,4
72,FLOUR MILLS,9000159672,LEXAN ACRYLIC PLATE 340MMX100MM,MECHANICAL,,7
72,FLOUR MILLS,9000078594,"SEAL;RUBBER;3""",MECHANICAL,,9
72,FLOUR MILLS,9000159728,ELBOW S.S 200MM,MECHANICAL,,1
72,FLOUR MILLS,9000159735,SEALING MASS FOR VANTILATION DUCTS,MECHANICAL,,2
72,FLOUR MILLS,9000159720,END CAP PVC 15MM,MECHANICAL,,12
72,FLOUR MILLS,9000159462,REGULATOR;PNEUMATIC;8X10MM,MECHANICAL,,4
72,FLOUR MILLS,9000159555,VALVE;NRV;14MM,MECHANICAL,PNEUMAX,4
72,FLOUR MILLS,9000159593,GLASS;ACRYLIC;54MM,MECHANICAL,,4
4,SMF INDUSTRIES LTD # 02,9000126089,COIL;PRINTER;24V DC,ELECTRICAL,,1
40,SMF INDUSTRIES LTD,9000063616,SPANNER;RING;#27,TOOLS,J TECH,1
40,SMF INDUSTRIES LTD,9000066635,"WRENCH;PIPE;14""",TOOLS,J TECH,1
4,SMF INDUSTRIES LTD # 02,9000087265,INVERTER;1.5 KW,ELECTRICAL,OMRON,1
72,FLOUR MILLS,9000150502,SPOT SCREW 22894K,MECHANICAL,,6
72,FLOUR MILLS,9000150517,SET SCREW 89,MECHANICAL,UNION SPECIAL,1
72,FLOUR MILLS,9000150524,SET SCREW 22894CQ,MECHANICAL,UNION SPECIAL,6
72,FLOUR MILLS,9000150530,SET SCREW 22894AY,MECHANICAL,UNION SPECIAL,6
72,FLOUR MILLS,9000150546,LOOPER F/TWO THREAD DOUBLE LOCKED STITCH AS26XA,MECHANICAL,UNION SPECIAL,6
1,GIBS,9000159327,PATTI;S.S;10MM;G#316,MECHANICAL,,13.79
60,GIBS FOOD PRODUCTS,9000095620,CABLE;1MM S CORE;FLEXIBLE,ELECTRICAL,FAST CABLE,1
8,WATER VILLAGE,9000119494,"LEVEL;WATER;NON-MAGNET;60""",TOOLS,,2
72,FLOUR MILLS,9000160268,THIMBLE O TYPE;10-6MM,ELECTRICAL,,10
24,EXPERT ADVERTISING LAHORE,9000050094,CIRCUIT BREAKER;MCCB;80 AMP 3P,ELECTRICAL,SCHNEIDER,1
4,SMF INDUSTRIES LTD # 02,9000071589,LIMIT SWITCH;LXW-511G2,ELECTRICAL,C-LIN,9
5,N.H FOODS MULTAN,9000063688,BELT;PLAIN;A 45,BELT,DONGAL,1
5,N.H FOODS MULTAN,9000063945,BELT;PLAIN;B 56,BELT,DONGAL,4
6,KIMS,9000087904,"NUT;M.S;1/4""",MECHANICAL,,1048
6,KIMS,9000059790,OIL SEAL;30X52X7,BEARING,LOCAL,7
6,KIMS,9000069778,CAPACITOR;40-UF,ELECTRICAL,FUJI,12
6,KIMS,9000095978,CHAIN LOCK;F/LINK;100-I,MECHANICAL,,12
6,KIMS,9000090375,"GAUGE;PRESSURE;2.5""",MECHANICAL,NOVAEIMA,1
4,SMF INDUSTRIES LTD # 02,9000055667,CAP;HYGIENE;WHITE,SAFETY EQUIPMENT,GENERAL ITEMS,6395
4,SMF INDUSTRIES LTD # 02,9000021794,CHINA BOARED (COMPLETE),ELECTRICAL,GENERAL ITEMS,7
4,SMF INDUSTRIES LTD # 02,9000021603,CHOKE;T/L-20W,ELECTRICAL,GENERAL ITEMS,15
4,SMF INDUSTRIES LTD # 02,9000084904,HEATER;CARTRIDGE;9.5X125MM;400 W,ELECTRICAL,,6
4,SMF INDUSTRIES LTD # 02,9000079420,HEATER;CARTRIDGE;9.5X150MM;500 W,ELECTRICAL,,16
5,N.H FOODS MULTAN,9000021484,THIMBLE MEDIUM 95MM,ELECTRICAL,GENERAL ITEMS,10
6,KIMS,9000120455,MOTOR;BACK;COVER;G.I;6'',ELECTRICAL,,1
4,SMF INDUSTRIES LTD # 02,9000063971,BELT;PLAIN;B 82,BELT,DONGAL,1
5,N.H FOODS MULTAN,9000067619,RELAY;SOLID STATE;SSR-40 DA,ELECTRICAL,C-LIN,2
5,N.H FOODS MULTAN,9000050765,MAGNETIC CONTACTOR;SC-5-1,ELECTRICAL,FUJI,3
6,KIMS,9000023741,GAS KIT HEAD,MECHANICAL,GENERAL ITEMS,4
6,KIMS,9000039441,TIMING BELT 1922X298X30,BELT,,5
4,SMF INDUSTRIES LTD # 02,9000092505,BEARING;LM25UU,BEARING,MYT,9
40,SMF INDUSTRIES LTD,9000062167,BALL POINT,STATIONARY,CLIPPER,1331
6,KIMS,9000023496,CHAIN LOCK;F/LINK;#06B-I,MECHANICAL,GENERAL ITEMS,221
19,VISION LAHORE,9000120569,RING;INNER;ROLL;HK;1012;BSA1112174800,BOBST PARTS,BOBST,2
60,GIBS FOOD PRODUCTS,9000091407,RELAY;FLOATLESS;AFR-1,ELECTRICAL,ANLY,2
28,VISION HATTAR ( INDUS ),9000049448,OIL SEAL;30X47X7,BEARING,SKF,13
9,HINA PACKAGES MULTAN,9000073145,BOLT;NUT;G.I;10MMX25MM,MECHANICAL,,58
60,GIBS FOOD PRODUCTS,9000056452,"BRUSH;PAINT;SINGLE;2""",BUILDING MATERIAL (E&M),CAPTAIN,12
28,VISION HATTAR ( INDUS ),9000021618,IGNITOR,ELECTRICAL,GENERAL ITEMS,5
19,VISION LAHORE,9000078143,PLATE;PRINTING;1060X795,PLATES,,7483
4,SMF INDUSTRIES LTD # 02,9000058813,BEARING;16003,BEARING,SKF,13
28,VISION HATTAR ( INDUS ),9000113431,"GRILL;EXHAUST FAN;IRON;18""",ELECTRICAL,,12
28,VISION HATTAR ( INDUS ),9000063328,RELAY;12V DC 8 PIN;ROUND,ELECTRICAL,CHINT,1
28,VISION HATTAR ( INDUS ),9000021630,THERMAL RELAY BASE,ELECTRICAL,GENERAL ITEMS,11
28,VISION HATTAR ( INDUS ),9000072287,PAINT;EMULSION;GOOSE WING,BUILDING MATERIAL (E&M),BRIGHTO,3
40,SMF INDUSTRIES LTD,9000022629,COTTON WASTE,GENERAL,GENERAL ITEMS,755
28,VISION HATTAR ( INDUS ),9000109078,"CLAMP;M.S;4"";U-TYPE",MECHANICAL,,60
28,VISION HATTAR ( INDUS ),9000072205,"WHEEL;GRINDING;ROUGH;8""X1""",MECHANICAL,,2
28,VISION HATTAR ( INDUS ),9000073180,BELT;ENDLESS;2828X70MM,BELT,,5
28,VISION HATTAR ( INDUS ),9000061463,BOLT;RAWAL;M.S;12MM,MECHANICAL,LOCAL,42
19,VISION LAHORE,9000116256,NOZZLE;RUBBER 38X13X1MM,MECHANICAL,,724
6,KIMS,9000051082,"BOARD;PVC;4""X7""",ELECTRICAL,GENERAL ITEMS,3
28,VISION HATTAR ( INDUS ),9000086040,LOCK;BEARING;OUTER;35MM,MECHANICAL,,17
19,VISION LAHORE,9000102669,BELT;ENDLESS;2120X24X3MM,BELT,,6
19,VISION LAHORE,9000055840,BUCKET;PLASTIC;MEDIUM,GENERAL,GENERAL ITEMS,3
28,VISION HATTAR ( INDUS ),9000050646,"JUNCTION BOX;3 WAY;PVC;1""",ELECTRICAL,POPULAR,39
28,VISION HATTAR ( INDUS ),9000050560,C.T;600/5A,ELECTRICAL,GENERAL ITEMS,2
6,KIMS,9000057717,"FAN;PANEL;6""",ELECTRICAL,IMPORTED,1
6,KIMS,9000054347,"BOLT;M.S;5/8X1-1/4""",MECHANICAL,GENERAL ITEMS,37
4,SMF INDUSTRIES LTD # 02,9000099668,ADAPTER;7.5V,ELECTRICAL,CHINA,12
4,SMF INDUSTRIES LTD # 02,9000077106,AIR UNION;STRAIGHT;PVC;10MM,MECHANICAL,CHINA,3
28,VISION HATTAR ( INDUS ),9000051142,"PIPE;PVC;2""",ELECTRICAL,POPULAR,29
19,VISION LAHORE,9000102355,VALVE;PNEUMATIC;84.37X44-2813,ROLLAND PARTS,MAN ROLAND,3
19,VISION LAHORE,9000095053,WIRE;S.S;3MM,MECHANICAL,,200
19,VISION LAHORE,9000121725,AXIAL DISC;301233+301243+301244+301245,ROLLAND PARTS,MAN ROLAND,1
19,VISION LAHORE,9000118885,BELT;TIMING;HTD 8M 472X30MM,BELT,,2
6,KIMS,9000111808,RELAY;OVERLOAD;TR20B-2E;9 AMP,ELECTRICAL,HITACHI,6
19,VISION LAHORE,9000119146,FILTER;AIR;AP 1000 PFC(KACHER MACHINE),MECHANICAL,,7
19,VISION LAHORE,9000115349,FILTER;BAG SOFTFLOW;L6.187.2125/01,MECHANICAL,,21
4,SMF INDUSTRIES LTD # 02,9000055526,STAPLE PIN;#10,STATIONARY,DOLLAR,36
4,SMF INDUSTRIES LTD # 02,9000094305,TELEPHONE;DB;BOX PLASTIC BODY,ELECTRICAL,,19
6,KIMS,9000121626,PIPE;FLEXIBLE;CONDUTE;HEAT PROOF;3/4'',ELECTRICAL,,139
6,KIMS,9000055531,REGISTER;ATTENDANCE,STATIONARY,GENERAL ITEMS,2
6,KIMS,9000117214,LIMIT SWITCH;Z15G1307,ELECTRICAL,HIGHLY,6
6,KIMS,9000109791,BELT;CNVR;PVC;845X100MM,BELT,,29
4,SMF INDUSTRIES LTD # 02,9000068039,RELAY;BASE;8 PIN;FLAT,ELECTRICAL,FINDER,9
19,VISION LAHORE,9000056863,UNION;PPRC;50 MM,BUILDING MATERIAL (E&M),MASTER,1
6,KIMS,9000019520,BEARING;6012,BEARING,LOCAL,13
6,KIMS,9000067709,TAG;NUMBERING;A TO Z,ELECTRICAL,,37
6,KIMS,9000085204,TAPE;SPIRAL;25MM,ELECTRICAL,,12
6,KIMS,9000024025,"M.S BEND 2-1/2""",MECHANICAL,GENERAL ITEMS,17
6,KIMS,9000020243,BELT B 138,BELT,GENERAL ITEMS,7
6,KIMS,9000020151,BELT B 25,BELT,GENERAL ITEMS,9
6,KIMS,9000020158,BELT B 32,BELT,GENERAL ITEMS,9
4,SMF INDUSTRIES LTD # 02,9000087709,SENSOR;PROXIMITY;IFT200,ELECTRICAL,IFM,1
28,VISION HATTAR ( INDUS ),9000064366,CUTTER;END MILL;HSS;5MM,TOOLS,PRESTO,6
28,VISION HATTAR ( INDUS ),9000064367,CUTTER;END MILL;HSS;6MM,TOOLS,PRESTO,6
19,VISION LAHORE,9000123442,SPRING;BSA1018105015,BOBST PARTS,BOBST,1
19,VISION LAHORE,9000099513,SPRING;LEFT;001040638Z0000,IBERICA PARTS,IBERICA,6
19,VISION LAHORE,9000114737,PILLER;M.S;8'X3';FOR RACKS,MECHANICAL,,4
6,KIMS,9000119069,JUNCTION BOX;4 WAY;M.S;CONDUTE;3/4'',ELECTRICAL,,24
6,KIMS,9000101430,"PATTI;COPPER;3""X3/8""",MECHANICAL,,118
6,KIMS,9000021770,TELEPHONE BOX,ELECTRICAL,GENERAL ITEMS,19
6,KIMS,9000083290,TEMP CONTROLLER;NT-48,ELECTRICAL,FATEK,1
6,KIMS,9000102720,TEMP CONTROLLER;TCN4M-24R,ELECTRICAL,AUTONICS,11
6,KIMS,9000116757,BRACKET;W/BEARING;FL-208,BEARING,FSB,8
6,KIMS,9000054823,BOLT;RAWAL;M.S;6MM,MECHANICAL,CHINA,289
4,SMF INDUSTRIES LTD # 02,9000025507,PAD;REMINDER;CHIT,STATIONARY,GENERAL ITEMS,13
5,N.H FOODS MULTAN,9000019789,BEARING;30210,BEARING,SKF,2
5,N.H FOODS MULTAN,9000045583,BEARING;608-2Z,BEARING,SKF,2
6,KIMS,9000118774,HEATER;CARTRIDGE;10X75MM,ELECTRICAL,,7
6,KIMS,9000065514,BELT;SK 37,BELT,GENERAL ITEMS,13
6,KIMS,9000116745,BRACKET;FC-205,BEARING,FYH,1
6,KIMS,9000114592,BEARING;BUSH;H308,BEARING,SKF,8
6,KIMS,9000020129,BELT A 89,BELT,GENERAL ITEMS,11
6,KIMS,9000119669,BOLT;G.I;18MMX50MM,MECHANICAL,,30
4,SMF INDUSTRIES LTD # 02,9000068182,PLUG;RAWAL;#14,ELECTRICAL,,16
6,KIMS,9000080612,"VALVE;BUTTERFLY;M.S;3""",MECHANICAL,,1
6,KIMS,9000068384,"CLAMP;JUBILEE;2""",MECHANICAL,,16
6,KIMS,9000048173,BEARING;YAR 213-2F,BEARING,SKF,4
6,KIMS,9000089214,DRILL BIT;MASONRY;25MMX14'',TOOLS,CHINA,1
6,KIMS,9000090354,CHAIN SPROCKET;TEFLON;22-TX22-T,MECHANICAL,,3
4,SMF INDUSTRIES LTD # 02,9000060913,OIL SEAL;55X80X10,BEARING,SKF,11
5,N.H FOODS MULTAN,9000020288,BELT C 70,BELT,GENERAL ITEMS,5
6,KIMS,9000072382,DISPENSER;SANITIZER,SAFETY EQUIPMENT,HI-CLEAN,3
6,KIMS,9000117746,"DORI;TAFLON;1""-5""'",MECHANICAL,,8.6
6,KIMS,9000087700,"DORI;TAFLON;1-1/4""",MECHANICAL,,10.65
6,KIMS,9000119692,OIL SEAL;18X30X8,BEARING,,18
6,KIMS,9000049388,OIL SEAL;20X34X7,BEARING,SKF,10
6,KIMS,9000078756,TONER;78A,COMPUTER/ I.T ACCESSORIES,HP,2
9,HINA PACKAGES MULTAN,9000067889,STAMP;RUBBER,STATIONARY,,6
1,GIBS,9000055878,BRUSH;CLEANING;NYLON;1',GENERAL,GENERAL ITEMS,10
24,EXPERT ADVERTISING LAHORE,9000110136,CUTTING RULE 23.80X71MM,MECHANICAL,XINPENG,180
24,EXPERT ADVERTISING LAHORE,9000117398,PLATE;PRINTING;645X510X0.24MM,PLATES,,200
28,VISION HATTAR ( INDUS ),9000045583,BEARING;608-2Z,BEARING,SKF,1
60,GIBS FOOD PRODUCTS,9000028555,BROOM;SUR,GENERAL,,50
40,SMF INDUSTRIES LTD,9000054587,"TAPE;DOUBLE SIDE;PVC;1""",MECHANICAL,SENSA,217
40,SMF INDUSTRIES LTD,9000096882,STAPLER PIN;REMOVER;508-B,STATIONARY,KW-TRIO,8
19,VISION LAHORE,9000076067,CONNECTOR;JACK,ELECTRICAL,,1
60,GIBS FOOD PRODUCTS,9000062018,CABLE;TELEPHONE 5P,ELECTRICAL,PAKISTAN CABLE,20
60,GIBS FOOD PRODUCTS,9000056286,RACK;DATA CABINET 4U,COMPUTER/ I.T ACCESSORIES,GENERAL ITEMS,13
40,SMF INDUSTRIES LTD,9000084214,"FLANGE;M.S;6"";PN-16",MECHANICAL,,2
40,SMF INDUSTRIES LTD,9000052129,"FLANGE;S.S;8""",MECHANICAL,GENERAL ITEMS,3
40,SMF INDUSTRIES LTD,9000049119,BEARING;NA 4913,BEARING,SKF,1
40,SMF INDUSTRIES LTD,9000047216,BEARING;NKIS 35,BEARING,SKF,3
